id,date,title,duration_ms,description
52emUywjhciZLhsC3wE47K,2021-11-15,Rachael Ray,4641201,"Rachael Ray (This Must Be the Place) is a cook, businesswoman, and best-selling author. Rachael joins the Armchair Expert to discuss how she dealt with losing all her material possessions when her house burned down, how her sense of privacy changed after filming a show from her home, and how she loves to create an experience for people through food. Rachael talks about how she has never cared about money a day in her life, how she has modeled her work ethic after her grandfather and mother, and how teaching a cooking class eventually led to a Food Network deal. Rachael explains that she achieved a lifelong dream to own property in Italy, how she doesn’t care at all what people think about her, and that a home is a frame of mind and not the stuff in it.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1kd9oP73XeCVrdMXyseSbj,2021-11-18,Erin Lee Carr Returns (documentarian of Britney Vs Spears),4608313,"Erin Lee Carr (Britney Vs Spears, I Love You Now Die, Mommy Dead and Dearest) is a documentary filmmaker, writer, and producer. Erin joins the Armchair Expert to discuss producing her new documentary Britney Vs Spears, her thoughts on conservatorship reform, and why Britney had such widespread mass appeal. Erin explains how the level of scrutiny on Britney was the same as someone like Princess Diana and how the lawyers in Britney’s case took financial advantage of the situation. Erin talks about recently trying to reduce her screen time, her upcoming murder documentary, and what documentaries she and Dax love right now. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6qLCiOpoWf6GjeleABvqFU,2021-11-22,Nick Offerman,6214191,"Nick Offerman (Where the Deer and the Antelope Play, Parks and Recreation, Devs) is an actor, comedian, and carpenter. Nick joins the Armchair Expert to discuss growing up on a farm outside of Chicago, how he is often introduced as a master woodworker, and the story behind Ron Swanson. Nick talks about how his new book is about people getting more in touch with the nature around them, how it was tough to go from the theater scene to the television scene, and how he was once commissioned to make a kitchen table for Rainn Wilson. Nick explains that he has always kept the mentality of a student to keep learning new things and what it means to him to be a patriotic American. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0Hjy3ofLsjObemi84Nrj3N,2021-11-25,Chris Wallace,6639986,"Chris Wallace is a journalist, author, and television news anchor. Chris joins the Armchair Expert to discuss how being the son of a famous journalist shaped his career, who his most memorable interviews have been, and his views on how we ended up with an opinion-driven 24-hour news cycle. Chris talks about how he has always tried to be an unbiased journalist, why he decided to write a book about Bin Laden’s capture, and what it was like to moderate a presidential election twice. Chris explains how he once attended the Republican Convention as Walter Cronkite’s assistant, that he was sat in the last row for his first Emmy’s win, and what hard-nosed question he asked Vladimir Putin.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4203mZA0oO8v6jqaTqUX7n,2021-11-29,Bradley Cooper,6832431,"Bradley Cooper (Nightmare Alley, A Star is Born, The Hangover) is an actor and filmmaker. Bradley joins the Armchair Expert to discuss their long-standing friendship that started at the beginning of their sobriety, exploring the mysteries of the human experiences through storytelling, and how he almost didn’t get his breakthrough role in The Hangover. Bradley and Dax talk about how their careers took drastically different paths, how they were both once involved in an FBI investigation, and how beautiful Bradley’s new movie Nightmare Alley is. Bradley explains that he was very surprised when he was voted Sexiest Man Alive, how he used to be obsessed with reading the comments about his character in Alias, and being held at knifepoint on a New York subway.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0EWSdbcQfUUslUfCba282O,2021-12-02,Reid Hoffman (LinkedIn co-founder),6322285,"Reid Hoffman (LinkedIn, Masters of Scale) is a software entrepreneur and author. Reid joins the Armchair Expert to discuss being obsessed with role-playing games as a kid, how he wanted to go to boarding school to have more experiences, and what it was like to work at Apple before the return of Steve Jobs. Reid and Dax talk about how we are already living in the metaverse, the ethics and responsibilities of operating a large scale company, and how to successfully pitch your idea to a room of investors. Reid explains how the most successful companies prioritize speed over efficiency when they launch, that he started a social network before MySpace and Facebook existed, and why people need to learn how to fail early in order to succeed later.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4jb0oFm3eUvFGE18tqouvR,2021-12-06,Brooke Shields,6926001,"Brooke Shields (A Castle for Christmas) is an actor and model. Brooke joins the Armchair Expert to discuss raising two teenage girls, how her mother always aspired to be a model, and the misogyny that exists within the advertisement industry. Brooke and Dax talk about wanting to make their real-life experiences into movie scenes, how celebrities are often sexualized at a very young age, and why she decided to go to an Ivy League school. Brooke explains how she is working to help women over 40 find their identity, that it was like a dream to shoot a movie in Scotland, and how she is an advocate for the mental health of mothers everywhere.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7mpgq5320RSJjw6e0UBznx,2021-12-09,Anderson Cooper (CNN Political Commentator),6163879,"Anderson Cooper (Vanderbilt: The Rise and Fall of an American Dynasty) is a broadcast journalist and political commentator. Anderson joins the Armchair Expert to discuss the relationship with his mother after the passing of his father, the reasons why he sought adventure in his life, and the motivation for writing a book about his ancestors. Anderson and Dax talk about why the Vanderbilts constructed such elaborate American palaces, how that time period was the beginning of celebrity in America, and how the inheritance of the family mansions affected future generations. Anderson explains that there was a pathological desire for money within the family, that the concept of a trust fund was explained to him at a very early age, and how he approaches the subject of money with his own son.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0eglkF3hQNUM9A7tvB1xxL,2021-12-13,Best of 2021,5912241,"On this special episode, we revisit some of our favorite moments from 2021. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7G7iTlrCkK3D3RXUu7Mfo9,2021-12-20,Holiday Spectacular 2021,4838243,"Join us for our annual holiday party where Dax, Monica and Wobby Wob reflect on the holidays and we welcome music and holiday cheer from Norah Jones & Kristen Bell.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0ul9xjDcUTQHTF2CFeDjMH,2022-01-03,Dwyane Wade,5826612,"Dwyane Wade is a former professional basketball player, film producer, and author. Dwyane joins the Armchair Expert to discuss navigating different forms of addiction throughout his life, how he never had too big of an ego to ask for mentorship, and who he thinks is the greatest basketball player of all time. Dwyane and Dax talk about picking up golf in retirement, how the system of athletic scholarships needs to be reformed, and the experience of being celebrated for just being a good father. Dwyane explains what Shaquille O’Neal did for his basketball career, why he wanted to do a photographic book highlighting the big moments of his life, and how his own family didn’t congratulate him on being named one of the top 75 best basketball players ever. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
04Ciy80KKO453IkSLn2g0e,2022-01-06,Eric Schmidt (former Google CEO),6309668,"Eric Schmidt (The Age of AI: And Our Human Future) is a technologist, businessman, and former CEO of Google. Eric joins the Armchair Expert to discuss writing a book with Henry Kissinger about the growing industry of Artificial Intelligence, how AI will shape the minds of younger generations, and how it can discover new truths that humans can’t see. Eric and Dax talk about the possible solutions for homelessness, how other countries are addressing the housing crisis, and how we should stop criminalizing addictive behavior. Eric explains the concept of large language models as it relates to AI, how the internet isn’t optional but fundamental for people in today’s world, and that in the near future the only resource left for humans compete over will be fame. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
